##########################################################################################################################################################
# msr/original/MSRvid.train.txt - 750
##########################################################################################################################################################
The woman is wearing a blue helmet and is riding a bicycle in a parking lot	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	y	5
A woman is wearing a blue helmet and is riding a bicycle in a parking lot	There is no woman wearing a blue helmet and riding a bicycle in a parking lot	n	2.5
The woman is wearing a blue helmet and is riding a bicycle in a parking lot	The bicyclist is riding on a city street	y	2.615
A woman is wearing a blue helmet and is riding a bicycle in a parking lot	The bicyclist is speeding on a city street	y	3.2
A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond	A pet dog is standing on the bank and is looking at another brown dog in the pond	y	4.7
A pet dog is standing on the bank and is looking at another brown dog in the pond	There is no pet dog standing on the bank and looking at another brown dog in the pond	y	4.5
The tan dog is watching a brown dog that is swimming in a pond	The tan dog is not watching a brown dog that is swimming in a pond	y	3.7
The tan dog is watching a brown dog that is swimming in a pond	A pet dog is standing on the bank and is looking at another brown dog in the pond	y	4.3
The tan dog is not watching a brown dog that is swimming in a pond	A pet dog is standing on the bank and is looking at another brown dog in the pond	y	3.3
The tan dog is watching a brown dog that is swimming in a pond	There is no pet dog standing on the bank and looking at another brown dog in the pond	n	2.5
A young female is dancing	A young girl is dancing	y	4.7
A young girl is dancing	A young girl is standing challengingly on one leg	y	2.9
A young girl is dancing	A young girl is standing on both legs	y	3.2
A young girl is standing on one leg	A young girl is standing still	y	4
A bee is clinging to a yellow flower	A yellow flower is being clung to by a bee	y	4.6
The small bee is landing on a bunch of yellow flowers	A small bee is landing on a bunch of yellow flowers	y	4.9
The small bee is landing on a bunch of yellow flowers	A bee is clinging to a yellow flower	y	3.6
A small bee is landing on a bunch of yellow flowers	A yellow flower is being clung to by a bee	y	3.8
A bee is taking off from a yellow flower	A small bee is landing on a bunch of yellow flowers	y	2.6
Nobody is treading through the snow of the beautiful snowy landscape	Some people are treading through the snow of the beautiful snowy landscape	y	3.7
Four people are difficultly walking with difficulty across thick snow and the sun is setting	Four people are walking across thick snow and the sun is setting	y	4.6
Four people are walking across thick snow and the sun is setting	Four people are standing in thick snow and the sun is rising	y	3.5
Four people are difficultly walking with difficulty across thick snow and the sun is setting	Some people are treading through the snow of the beautiful snowy landscape	y	3.3
Some people are treading through the snow of the beautiful snowy landscape	Four people are standing in thick snow and the sun is rising	y	2.9
Four people are walking across thick snow and the sun is setting	Some people are treading through the snow of the beautiful snowy landscape	y	3.9
Four boys are kneeling next to each other in front of a ball	There are no boys kneeling next to each other in front of a ball	y	4.3
Some boys are kneeling next to each other in front of a ball	The young boys are posing with a green soccer ball in a park	y	3.9
The young kids are posing with a green soccer ball in a park	Four boys are kneeling next to each other in front of a ball	y	2.9
Four boys are kneeling next to each other in front of a ball	The young boys are not posing with a green soccer ball in a park	y	3
The young boys are posing with a green soccer ball in a park	Four boys are kneeling next to each other in front of a ball	y	3.5
A tan dog is running through the brush	A dog, which is tan, is running through the brush	y	5
A white dog with beige spots is running through a field	A dog, which is tan, is running through the brush	y	2.9
A horse and its rider are leaping over a barrier	The horse is leaping over the rider at the barrier	y	3.5
A hurdle is being leapt by a horse that has a rider on its back	A horse is leaping a hurdle and has a rider on its back	y	4.9
A horse with no rider is falling over a hurdle	A horse and its rider are leaping over a barrier	y	3.1
A horse is leaping a hurdle and has a rider on its back	The horse is leaping over the rider at the barrier	y	3.1
Some football players in red and white are jumping and hugging	Football players in red and white are jumping and hugging each other	y	4.8
Two teammates are lifting a football player in a red and white uniform	Football players in red and white are jumping and hugging each other	y	3.7
A football player in a red and white uniform is being lifted by two teammates	Some football players in red and white are jumping and hugging	y	3.7
A football player in a red and white uniform is being lifted by two teammates	There are no football players in red and white jumping and hugging each other	y	3.3
Football players in red and white are jumping and hugging each other	A football player in a red and white uniform is being lifted by two teammates	y	3.8
A white woman is standing on a woman dressed in blue on a stage	Two teenage girls are wearing fancy dresses at an event	n	1.6
A woman in a white dress and a woman in a blue dress are standing on a stage	Two girls in their teens are wearing fancy dresses at an event	y	2.6
Two old ladies are wearing worn dresses at home	A woman in a white dress and a woman in a blue dress are standing on a stage	y	2.6
A woman in a white dress and a woman in a blue dress are standing on a stage	Two teenage girls are wearing fancy dresses at an event	n	2.3
Two women with folded arms, who are young, are looking at the screen	Two women with black hair are standing in front of a plywood wall	n	2.5
Two women with black hair are standing in front of a plywood wall	Two young women with folded arms are looking away from the screen	n	2
A group of students in uniforms is listening attentively at the front of the class	Some students in uniforms are listening attentively at the front of the class	y	4.8
A group of students in uniforms is listening attentively at the front of the class	A group of students in uniforms is ignoring the front of the class	y	3.2
A classroom full of students is looking in the same direction inside a bamboo structure	A classroom full of students is looking attentively in the same direction inside a bamboo structure	y	4.8
There is no classroom full of students looking in the same direction inside a bamboo structure	A group of students in uniforms is listening attentively at the front of the class	y	2.6
Some students in uniforms are listening attentively at the front of the class	A classroom full of students is looking in the same direction inside a bamboo structure	y	3
A boy is jumping off a platform and two other boys are standing and watching	A boy is jumping off a platform and two other boys are standing and staring at him	y	4.8
